,source_id,TIC,N_sectors,ra,ra_error,dec,dec_error,l,b,ecl_lon,ecl_lat,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,hmag,jmag,kmag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_K,numax_COR,numax_err_COR,dnu_COR,dnu_err_COR,numax_BHM,numax_err_BHM,dnu_BHM,dnu_err_BHM,numax_A2Z,numax_err_A2Z,dnu_A2Z,dnu_err_A2Z,mean_numax,mean_numax_err,mean_dnu,mean_dnu_err,N_pipelines_mean,seismic_param_gold,logg_HERMES,e_logg_HERMES,Teff_SKYMAPPER,e_Teff_SKYMAPPER,feh_SKYMAPPER,e_feh_SKYMAPPER,ecc_MB2018,ecc_err_MB2018,rperi_MB2018,rperi_err_MB2018,rap_MB2018,rap_err_MB2018,zmax_MB2018,zmax_err_MB2018,APOGEE_ID_APOGEE,FE_H_APOGEE,FE_H_ERR_APOGEE,MG_FE_APOGEE,MG_FE_ERR_APOGEE,LOGG_APOGEE,LOGG_ERR_APOGEE,TEFF_APOGEE,TEFF_ERR_APOGEE,age_PARAM_BHM,age_68L_PARAM_BHM,age_68U_PARAM_BHM,mass_PARAM_BHM,mass_68L_PARAM_BHM,mass_68U_PARAM_BHM,rad_PARAM_BHM,rad_68L_PARAM_BHM,rad_68U_PARAM_BHM,CHI2_gof_PARAM_BHM,mbol_PARAM_BHM_NO_L,mbol_68L_PARAM_BHM_NO_L,mbol_68U_PARAM_BHM_NO_L,age_APO_PARAM_BHM,age_68L_APO_PARAM_BHM,age_68U_APO_PARAM_BHM,mass_APO_PARAM_BHM,mass_68L_APO_PARAM_BHM,mass_68U_APO_PARAM_BHM,rad_APO_PARAM_BHM,rad_68L_APO_PARAM_BHM,rad_68U_APO_PARAM_BHM,CHI2_gof_APO_PARAM_BHM,luminosity_BHM,luminosity_68U_BHM,luminosity_68L_BHM,luminosity_COR,luminosity_68U_COR,luminosity_68L_COR,luminosity_A2Z,luminosity_68U_A2Z,luminosity_68L_A2Z,luminosity_HERMES,luminosity_68L_HERMES,luminosity_68U_HERMES,luminosity_GAIA,luminosity_68L_GAIA,luminosity_68U_GAIA,luminosity_APO_GAIA,luminosity_68L_APO_GAIA,luminosity_68U_APO_GAIA,evstate_MV,evstate_agreement_MV,lum_flag_BHM,lum_flag_COR,lum_flag_A2Z,numax_dnu_consistent,numax_predicted,numax_predicted_err
490,4682006865130136960,198011997,4,60.81967154742485,0.02146733420258793,-58.185256020494265,0.020259509183181104,269.5995573177302,-44.560309569431475,18.153595399483898,-74.30640110396486,0.8874602265509413,0.021372974204379468,5.438126981100249,0.043566719208360145,6.663994840748708,0.04428620008507004,89.82996892042124,0.2842452998837633,-0.0683523491024971,0.07789351046085358,0.044124163687229156,-0.07989299297332764,0.21341729164123535,0.005594744347035885,-0.3461798429489136,0.056719645857810974,-0.20880864560604095,-0.24037975072860718,8.82699966430664,9.406999588012695,8.694999694824219,10.954496383666992,11.533535957336426,10.266279220581055,0.009920506073830552,28.48,0.79,3.827,0.017,29.38,1.69,3.76147,0.0780021,26.36,2.99,3.23,5.05,28.073333740234375,3.524244546890259,3.606156587600708,5.050631046295166,3,1,-9999.0,-9999.0,4694,146,-0.09200000017881393,0.17100000381469727,0.20365687732875704,0.001619323278638854,5.513050574555573,0.016702242975889625,8.329012146038506,0.011135538537988765,1.3787280271322455,0.011036309738237882,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12.213058,8.982728,16.095841,0.9251,0.862588,1.012248,10.416716,10.166177,10.769897,0.26844,0.438078,0.260041,0.582261,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,51.37524633601815,64.79298561441013,41.44399201808911,45.90903745663347,53.137577620293015,38.01102568485276,29.464799385935372,8569.481646548065,1.0907023417761994,-9999.0,-9999.0,-9999.0,49.0433845851938,44.64071241037587,53.356781773351486,-9999.0,-9999.0,-9999.0,2,0,1,1,0,1,26.39587760338206,2.79415631494777
4120,4682315351157203072,198079970,4,64.30390768665548,0.020742854566790717,-57.054453045354094,0.020623134787485228,267.2528871470002,-43.18280041811526,26.1567688529811,-74.76893236956661,2.6951886548662194,0.021457174991896116,-7.363785485958389,0.04166873444597789,26.04644226937943,0.04383423639887869,44.79290269960015,0.38544558606759716,-0.03102673590183258,0.24186936020851135,0.08992372453212738,-0.1527232676744461,0.17852070927619934,-0.04420432820916176,-0.2994565963745117,0.05777234211564064,-0.19139057397842407,-0.2368527203798294,7.946000099182129,8.404999732971191,7.804999828338623,9.818185806274414,10.310691833496094,9.202849388122559,0.0035649581901253877,155.66,2.59,12.848,0.02,157.25,1.79,12.7879,0.109638,158.32,6.82,12.92,0.67,157.07666015625,7.511631011962891,12.851966857910156,0.6792057752609253,3,1,-9999.0,-9999.0,4955,131,-0.2849999964237213,0.16200000047683716,0.11638648948605618,0.001470024098828654,7.918107668329788,0.00328951661783794,10.003540702684235,0.032907074089242094,0.9539787168199171,0.007276812948345257,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.220435,4.489617,6.079219,1.166522,1.118943,1.215978,4.983161,4.897788,5.070921,0.24866,1.848378,1.756686,1.945989,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14.436796910589234,16.568080974990373,12.51368390812769,13.833651223330587,16.012617150640434,12.115810349970463,13.684901897613628,17.513826480076144,10.696255641001308,-9999.0,-9999.0,-9999.0,13.53240776830675,12.666786388775598,14.451857142014642,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,111.72955526382034,9.065596680166422
494,4682641081476438784,197932900,3,59.34276001107504,0.022691388491496982,-58.552515730183906,0.02456842365588545,270.5013945367333,-45.13123832940363,15.227314223603447,-73.99606256530966,0.658120468543982,0.02480752225553942,2.3122385263000345,0.044597445514274484,10.035437709914437,0.058660820936111566,-33.113447671193114,0.23248684701734804,0.19770318269729614,0.33934271335601807,0.1210455372929573,0.04095711559057236,0.18452385067939758,0.05282394960522652,0.09985338151454926,0.0025455330032855272,-0.03606821224093437,0.11245494335889816,7.72599983215332,8.42300033569336,7.589000225067139,10.218789100646973,10.905683517456055,9.457035064697266,0.008775956746157847,9.14,0.28,1.375,0.006,9.12,0.28,1.51918,0.614373,9.33,0.48,1.33,0.36,9.196666717529297,0.622253954410553,1.4080599546432495,0.7121026515960693,3,1,-9999.0,-9999.0,4348,187,-0.09200000017881393,0.17900000512599945,0.3487806327220141,0.006169003536559053,8.189165695745482,0.003929855065685217,16.96096296989571,0.24677185386514822,2.3079891741084273,0.10259622525337297,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.967809,1.943006,4.527605,1.415712,1.222212,1.630469,23.474033,21.762616,25.208013,0.59754,-0.652445,-1.016438,-0.37645,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,139.24756148776493,1066.6359985772478,31.425475290069617,187.0005790170285,236.32564705748732,148.8108196780144,234.48131903301106,860.5077679192051,80.88312271087783,-9999.0,-9999.0,-9999.0,205.30293569398512,177.0013971429149,237.24812009586933,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,4.676231517806562,0.8621027041847338
5363,4682957362868496384,197906339,3,58.497868569451974,0.02975296337417095,-57.37274979186348,0.028677785900566476,269.21593647958207,-46.0161597494176,17.117817949098438,-72.85492879145885,1.3083484628576834,0.025281834191132887,-7.933362473437171,0.06775012607469089,-2.52794947876525,0.055266002579560915,13.049437122378562,0.17775118303323487,0.22814561426639557,0.19600015878677368,-0.5368157625198364,-0.13789409399032593,0.14678959548473358,-0.12657983601093292,-0.5889158248901367,-0.1407092809677124,-0.11607644706964493,0.0408223420381546,7.861999988555908,8.413999557495117,7.728000164031982,10.041970252990723,10.639798164367676,9.342765808105469,0.00698856288775613,37.14,0.88,3.984,0.044,37.12,2.105,3.98595,0.0800522,38.29,3.48,3.96,3.64,37.516666412353516,4.161228656768799,3.9766499996185303,3.641145944595337,3,1,-9999.0,-9999.0,4623,133,0.3889999985694885,0.16500000655651093,0.2282776360939149,0.002674875104617197,7.708718795129088,0.0063837892825024944,12.268095326075745,0.06364225897537157,0.9368549379901299,0.023733989697967584,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.537792,4.488099,6.94158,1.234144,1.145358,1.320008,11.074632,10.809313,11.243352,1.57017,0.473206,0.348529,0.542821,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,59.214430185438275,72.17803853533682,48.81146208757138,61.35719432562601,70.75710013762648,51.421995537072384,35.71566806015953,14139.958284186207,5.024214487550987,-9999.0,-9999.0,-9999.0,52.531013192895,48.339880478022096,56.80821756790036,-9999.0,-9999.0,-9999.0,2,2,1,1,1,1,23.358817438494818,2.443543311578967
583,4683009035619523072,197905164,3,58.34088738092862,0.017647441666800153,-57.140167077484996,0.02190505010550491,268.9575414451244,-46.18705015519538,17.46455925100698,-72.62971175082974,1.3127120919930912,0.019742320887094784,6.85840087049187,0.03840880033575059,-12.992574870465495,0.0471962747658389,15.008573162044678,0.2710380363759499,0.19847840070724487,0.12576325237751007,-0.1632867008447647,-0.13016100227832794,0.20195092260837555,-0.12434881925582886,-0.300136923789978,-0.05075935646891594,-0.06467951089143753,0.13565437495708466,8.447999954223633,9.008999824523926,8.329999923706055,10.570757865905762,11.134930610656738,9.890990257263184,0.006756561028282584,53.75,1.14,5.565,0.019,53.81,1.32,5.50064,0.103819,53.1,2.81,5.65,0.5,53.5533332824707,3.3072798252105713,5.571879863739014,0.5110179781913757,3,1,-9999.0,-9999.0,4710,146,-0.2759999930858612,0.16899999976158142,0.21003771190724513,0.002658832313091178,6.1791140830699725,0.029212065089704087,9.46370285590364,0.013104977735912904,0.7831093018476403,0.014187463111970777,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.201355,5.623722,9.213955,1.083405,1.008933,1.164015,8.379098,8.132134,8.636041,0.89027,0.824439,0.594689,1.026968,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,37.787729740687006,45.168002260810105,31.584565945896998,37.20528999650679,43.5043932146358,31.515762742349782,32.94278556788029,47.67487964273562,23.41309106698322,-9999.0,-9999.0,-9999.0,31.649571512340458,29.014132058600534,34.20784671776517,-9999.0,-9999.0,-9999.0,2,0,1,1,1,1,41.48256858357826,3.912037555900838
5365,4683105590779670528,197934613,3,59.54067375855118,0.02082324001287591,-56.388209040349786,0.024614418858846483,267.59398012992006,-45.868419245238265,20.786300475537267,-72.53324373510142,1.5133790402868745,0.022322746648199533,0.20968966961631974,0.042524385116087304,13.460613590631944,0.05132706220417403,18.68775019712737,0.25466690270571396,0.10109151899814606,0.1473032534122467,0.12572264671325684,-0.15895414352416992,0.09969151020050049,-0.07561223208904266,-0.48137524724006653,-0.033658698201179504,-0.16030451655387878,-0.023100541904568672,7.914999961853027,8.470999717712402,7.818999767303467,10.025834083557129,10.599281311035156,9.348512649536133,0.004391416715405682,59.29,1.14,5.44,0.026,60.18,1.18,5.57201,0.0715173,58.19,4.92,5.42,0.02,59.220001220703125,5.186366558074951,5.477336883544922,0.07868115603923798,3,1,-9999.0,-9999.0,4703,166,0.14499999582767487,0.17299999296665192,0.15052330457928198,0.0019326991618652672,8.097781037357723,0.0025759976629888826,10.967304243852494,0.04019485309885962,0.6874181207569333,0.012977386762975496,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.724833,2.188709,3.377556,1.530607,1.435506,1.630117,9.400684,9.160659,9.658107,1.52808,0.441983,0.339155,0.586891,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,44.450802297734796,55.19231970096787,37.490293289816115,47.91786837508123,55.81453759459451,39.13149957677815,49.38959082580715,59.90074283887451,37.11876333896718,-9999.0,-9999.0,-9999.0,37.42916118477349,33.79441069803089,41.03802865118179,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,34.56419725980743,3.4549500157688726
13295,4683158088163842176,197931776,3,59.14814415130875,0.03366366530489139,-56.218447046209214,0.025102554649654173,267.4828410668277,-46.13353064615137,20.628625229613384,-72.26126831483674,0.9652662596745984,0.03432549239321187,21.666122609489204,0.060532845184936374,-4.259005032348865,0.05747842729187529,7.595178343637658,0.6302873577549746,0.09238851815462112,0.5277010202407837,0.44637754559516907,-0.3425513207912445,0.19846218824386597,-0.0497734360396862,-0.1691448986530304,0.16513673961162567,-0.5102493762969971,-0.12770476937294006,8.755000114440918,9.227999687194824,8.625,10.570966720581055,11.025639533996582,9.974817276000977,0.0044232392463782,34.99,0.9,4.38,0.019,34.3,0.455,4.53081,0.147527,33.86,1.59,4.15,0.5,34.38333511352539,1.8828502893447876,4.353603363037109,0.5216562151908875,3,1,-9999.0,-9999.0,5039,114,-1.6510000228881836,0.16099999845027924,0.20623748942253525,0.008671728766710587,5.448139204593821,0.09403888161491558,8.279871172484754,0.008417852117668545,2.295142868155608,0.12658802444486783,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.356783,7.244608,12.051533,0.851867,0.785852,0.924515,9.04281,8.697651,9.406296,0.26508,0.624019,0.468112,0.725867,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,47.581958454761136,56.704453707439356,40.19079336247856,56.60346715653813,63.31170582098623,49.94471952068851,66.30692978773551,119.93790231482059,40.4892953755503,-9999.0,-9999.0,-9999.0,54.67166482399425,48.86107406129192,59.952804761905476,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,30.05010425767833,4.125861541265955
3880,4683214339351496064,198035137,3,61.15011102200515,0.01929423909200276,-56.75301380417015,0.020265838246405522,267.62838228904945,-44.90998512490783,22.19176290933703,-73.3991469048603,1.112776760314944,0.019798839689263974,4.8636989663305,0.04401715153996198,12.154482425052578,0.04738773157326382,39.60231972808677,0.1896562444832596,0.15539425611495972,0.09784772992134094,-0.030391313135623932,-0.25123491883277893,0.03689984977245331,-0.23864127695560455,-0.27505970001220703,-0.03525528311729431,0.07047586143016815,0.07221358269453049,8.039999961853027,8.62600040435791,7.951000213623047,10.239900588989258,10.83673095703125,9.541533470153809,0.004513557348412807,31.14,0.77,3.729,0.019,31.57,1.325,3.76079,0.14929,30.86,2.85,3.42,0.25,31.190000534057617,3.235896348953247,3.6365966796875,0.29180216789245605,3,1,-9999.0,-9999.0,4630,181,0.21400000154972076,0.1860000044107437,0.10458269551391297,0.002759644210786359,7.578717677369908,0.009933352596213751,9.351427642583733,0.04030819584721623,0.7929777939272267,0.014812531038301768,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.477111,4.255411,8.640193,1.161896,1.054709,1.325187,11.231985,10.790983,11.935016,0.75134,0.528939,0.436897,0.587347,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,56.424209271834265,69.95941399456156,42.7924785974145,56.407427957046764,67.91406303045027,45.660132472967824,76.50862791490434,113.37158432942901,50.36022019667858,-9999.0,-9999.0,-9999.0,59.724782198185956,54.48503307542641,66.3365228299179,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,21.156503085860706,2.927932839589566
3885,4683294878578171776,198011534,4,60.8397529373863,0.017579309456465405,-56.295212800426164,0.017228658214508863,267.10376302578106,-45.2287462210659,22.804479070481932,-72.9437065029584,0.8187559208473723,0.018214253460192727,12.964695461158538,0.03412260996671406,8.726378958776628,0.03608507198422068,-16.618078513600018,0.3370527230590786,0.05694173276424408,0.3126159608364105,0.021067647263407707,-0.11350314319133759,0.08286461234092712,-0.05068327113986015,-0.3647598624229431,0.06175388768315315,-0.1878524273633957,0.014910760335624218,8.927000045776367,9.418999671936035,8.805999755859375,10.858419418334961,11.361602783203125,10.226008415222168,0.003651598620549569,25.89,0.75,3.543,0.027,26.46,0.73,3.59687,0.274495,25.87,2.85,2.95,0.27,26.073333740234375,3.036099433898926,3.3632900714874268,0.3859747350215912,3,1,-9999.0,-9999.0,4891,140,-0.33799999952316284,0.20100000500679016,0.15428570700659427,0.0024933844262057525,7.828551866284748,0.01897729273143023,10.686359688787352,0.03856443177966273,2.1290178226514422,0.06086433700726701,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.422626,8.38196,15.632172,0.898813,0.835024,0.969371,10.636643,10.242006,11.078064,0.05913,0.289068,0.108564,0.429229,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.53504914973114,82.22193306955987,45.31218197852472,62.83422591104835,75.53578370704207,52.86673147958898,133.29527503142293,206.78428560286974,84.29978525998473,-9999.0,-9999.0,-9999.0,56.70450777711176,52.278603674418505,61.52116168595969,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,25.233355147831826,2.877625842565024
5369,4683421219336284544,198034896,4,61.20646395485447,0.018169771104673164,-55.68216355226118,0.018999376382159223,266.18594830667803,-45.241936215513086,24.67838073169587,-72.61185310692902,0.7048827789457647,0.019233924603617867,3.331673425877672,0.03833967706792293,-5.329765305136316,0.040898621009999095,21.232553880033407,0.3245896824756386,0.02541087381541729,0.28902384638786316,-0.16395330429077148,-0.04114679619669914,0.07171005755662918,-0.011491146869957447,-0.35068467259407043,-0.08000035583972931,-0.07579854875802994,-0.05996406823396683,9.006999969482422,9.493000030517578,8.871999740600586,10.913880348205566,11.427705764770508,10.279570579528809,0.0035634405755196807,36.67,0.81,3.89,0.021,36.91,1.415,3.93441,0.0732522,35.97,1.79,3.97,1.96,36.516666412353516,2.4212446212768555,3.9314699172973633,1.961480736732483,3,1,-9999.0,-9999.0,4897,122,-0.26499998569488525,0.16200000047683716,0.21828750054946622,0.00458973045654458,6.25080958938654,0.042418033369226116,9.737960038713652,0.029747768335309566,1.1601276586674032,0.030921857226488214,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.230631,1.644811,2.785697,1.510951,1.40765,1.639163,11.912328,11.639931,12.259021,0.96666,0.105011,-0.050854,0.320762,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,83.42337439952564,97.0005223427816,71.32965762857138,86.48853690350052,99.28089253519923,76.46092913547118,62.27325272245061,919.9152930806979,13.571599240406885,-9999.0,-9999.0,-9999.0,72.09497391814895,66.2784079190437,78.03277678400559,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,19.980596482782886,2.671430952038847
5367,4683443621885574784,198037485,4,61.62164661138231,0.019762806105995488,-55.393058783212076,0.02393105967709363,265.6901543732426,-45.112970311515184,25.897699792189037,-72.53797921147807,1.0575684733101474,0.021696861762341785,8.380047249254934,0.03850455756592909,5.280743340972186,0.04885677801246252,52.50973661375761,0.20251410559557897,0.16053923964500427,0.30441814661026,-0.24357300996780396,-0.13711555302143097,0.2735614776611328,-0.0439947210252285,-0.49570316076278687,0.05414233356714249,-0.15960800647735596,-0.057187434285879135,8.28600025177002,8.800000190734863,8.156000137329102,10.324167251586914,10.881587028503418,9.656844139099121,0.0035626157019057274,35.16,0.86,4.265,0.011,35.38,0.91,4.23729,0.0971825,35.25,2.06,4.14,0.06,35.26333236694336,2.4106638431549072,4.214096546173096,0.11474074423313141,3,1,-9999.0,-9999.0,4736,134,0.04600000008940697,0.17000000178813934,0.13061049256366788,0.0014832353923428382,6.378236147884167,0.014612692531634774,8.291122559090526,0.007626438892293308,0.6816058539106368,0.010710868246840699,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.234888,4.57324,6.077164,1.192355,1.131923,1.252126,10.676887,10.478424,10.876583,0.29043,0.430587,0.365913,0.49413,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,49.10436906739248,59.55596012153258,40.37734166599218,46.47768882743648,54.596505257131454,39.84098761264638,53.039028815415556,63.6563154864652,42.74355719289669,-9999.0,-9999.0,-9999.0,57.56424185757539,52.93381214515458,62.50844461380215,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,22.909312322350665,2.2123805054281753
1663,4695077520059619968,234340071,2,37.78557447378462,0.022376133733625615,-68.93282239561415,0.020494558802765545,290.4054668572564,-45.69429719187028,329.23444118698166,-70.69392040637891,0.880770013296809,0.02434874913485101,32.88544609722305,0.041044222411788046,-11.969698747760548,0.03959245942645867,98.35870407998394,2.723259602960468,0.07739059627056122,0.39605316519737244,-0.09133446216583252,-0.17721617221832275,0.26086559891700745,-0.05304433032870293,-0.284254789352417,0.04770001396536827,-0.34452179074287415,0.1357293426990509,8.895999908447266,9.456000328063965,8.8100004196167,10.989302635192871,11.528139114379883,10.324702262878418,0.010578974561671546,42.32,1.04,5.035,0.025,41.96,1.315,4.96571,0.0967839,41.13,3.8,4.87,0.3,41.8033332824707,4.153411388397217,4.956903457641602,0.31621530652046204,3,1,-9999.0,-9999.0,4827,126,-0.7860000133514404,0.17000000178813934,0.7988787906402044,0.016730885998566036,0.8954875911336703,0.08313572860162788,8.00631372839985,0.00967445811812917,1.465748484018842,0.13937830108346905,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.871489,4.544169,7.634172,1.032079,0.952829,1.117012,8.996351,8.706233,9.294322,0.45113,0.842457,0.690486,0.967805,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,39.68708468001598,45.61528646065221,32.966158583526465,37.624724795261926,43.49065591667582,32.64973787723953,43.72097347375738,59.54755523822535,29.712172830621967,-9999.0,-9999.0,-9999.0,48.26174899895025,44.32749857706963,52.77338260763525,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,29.649956111931388,3.316105002952252
1644,4695089168010843776,234344432,2,38.58180021357976,0.028233327206077775,-68.58133233091368,0.02191603380083532,289.78399909098874,-45.831401120852526,330.5228353879399,-70.85765654358802,1.3797321049676727,0.02815360231804704,8.928393378406922,0.06032992823890565,7.836183305373932,0.04271021049458648,-4.924684267641194,0.26125521331545354,0.038810428231954575,0.31615346670150757,-0.31207695603370667,-0.10510411113500595,0.19613996148109436,0.06234832480549812,-0.34989428520202637,0.23614533245563507,-0.24424989521503448,0.20043188333511353,8.293999671936035,8.824000358581543,8.163000106811523,10.37456226348877,10.92561149597168,9.709542274475098,0.009083355962549392,54.83,1.13,5.599,0.012,55.33,0.674999,5.74396,0.114697,54.35,2.93,6.1,0.43,54.836666107177734,3.2120747566223145,5.814320087432861,0.44519591331481934,3,1,-9999.0,-9999.0,4773,128,-0.24699999392032623,0.1809999942779541,0.11867364573773914,0.0010709407673842875,7.898769591434236,0.007887049453971784,10.023259244836353,0.019982071137433444,0.6298021840931022,0.012551985951469224,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.714535,4.671481,6.991973,1.134433,1.067464,1.206522,8.346222,8.108967,8.596236,0.31085,0.969521,0.814889,1.140731,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,36.93576864118374,42.2234575688184,31.578813795316506,39.34492480795927,45.81892280231672,33.73197556678335,27.352062348473968,38.49409077501611,20.08674333719456,-9999.0,-9999.0,-9999.0,34.57635436723705,31.844058075254353,37.26329749426293,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,39.89742935600587,3.2976478545102026
